customer_ID,Recency,Frequency,Monetary,Segment
16835,486,1,37.91,Hibernating
3088,500,1,37.91,Hibernating
21635,470,1,37.91,Hibernating
13398,498,1,37.91,Hibernating
14584,493,1,37.91,Hibernating
5428,524,1,37.91,Hibernating
15156,492,1,37.91,Hibernating
21669,462,1,37.91,Hibernating
1953,319,2,37.91,Promising
2832,534,1,37.91,Hibernating
6279,521,1,37.9,Hibernating
23226,463,1,37.9,Hibernating
21507,399,2,37.9,Hibernating
22007,468,1,37.9,Hibernating
10527,477,2,37.9,Hibernating
15700,490,1,37.9,Hibernating
9042,512,1,37.9,Hibernating
1966,538,1,37.89,Hibernating
18204,42,2,37.87,Promising
9160,118,3,37.85,Promising
9035,223,2,37.85,Promising
21802,469,1,37.84,Hibernating
11848,503,1,37.79,Hibernating
2231,537,1,37.77,Hibernating
8122,515,1,37.76,Hibernating
21307,264,2,37.76,Promising
12606,500,1,37.76,Hibernating
16148,183,2,37.75,Promising
21128,216,3,37.75,Promising
22782,110,2,37.75,Promising
6643,291,2,37.75,Promising
13294,498,1,37.75,Hibernating
14542,259,2,37.75,Promising
6495,462,2,37.75,Hibernating
16336,196,3,37.75,Promising
7239,518,1,37.74,Hibernating
4761,527,1,37.74,Hibernating
1214,514,2,37.74,Hibernating
21945,468,1,37.74,Hibernating
20080,475,1,37.73,Hibernating
11668,88,3,37.73,Promising
17059,485,1,37.73,Hibernating
361,128,2,37.73,Promising
19173,169,2,37.72,Promising
9991,306,3,37.71,Promising
14623,395,3,37.71,Promising
20338,348,2,37.71,Hibernating
6657,520,1,37.71,Hibernating
21158,471,1,37.71,Hibernating
283,544,1,37.71,Hibernating
11437,505,1,37.71,Hibernating
895,423,2,37.71,Hibernating
2105,476,2,37.68,Hibernating
22770,465,1,37.67,Hibernating
7164,287,2,37.67,Promising
8603,335,2,37.65,Hibernating
16949,141,2,37.64,Promising
16398,481,2,37.64,Hibernating
17378,59,2,37.64,Promising
18367,56,3,37.56,Promising
9611,510,1,37.56,Hibernating
2912,266,3,37.55,Promising
20764,473,1,37.55,Hibernating
6287,521,1,37.54,Hibernating
22459,466,1,37.54,Hibernating
16959,473,2,37.54,Hibernating
22999,463,1,37.54,Hibernating
4296,513,1,37.54,Hibernating
12274,499,1,37.54,Hibernating
13281,465,2,37.54,Hibernating
17270,485,1,37.53,Hibernating
12239,124,2,37.53,Promising
16743,486,1,37.52,Hibernating
12299,355,3,37.51,Promising
4300,477,2,37.51,Hibernating
8061,515,1,37.51,Hibernating
6785,520,1,37.51,Hibernating
22405,459,2,37.51,Hibernating
14652,493,1,37.51,Hibernating
8214,505,2,37.51,Hibernating
6124,517,2,37.51,Hibernating
12510,499,1,37.51,Hibernating
7907,473,2,37.51,Hibernating
4620,527,1,37.51,Hibernating
10804,507,1,37.51,Hibernating
12853,497,2,37.51,Hibernating
4063,529,1,37.51,Hibernating
9940,506,1,37.51,Hibernating
16525,487,1,37.51,Hibernating
4558,527,1,37.51,Hibernating
8886,513,1,37.51,Hibernating
4875,407,2,37.51,Hibernating
20533,474,1,37.51,Hibernating
12784,500,1,37.51,Hibernating
7133,518,1,37.51,Hibernating
847,542,1,37.51,Hibernating
3744,530,1,37.51,Hibernating
18255,467,2,37.51,Hibernating
10756,507,1,37.51,Hibernating
10923,506,1,37.51,Hibernating
17677,483,1,37.51,Hibernating
19833,459,2,37.51,Hibernating
23243,463,1,37.5,Hibernating
4212,529,1,37.5,Hibernating
19185,479,1,37.5,Hibernating
6906,454,2,37.49,Hibernating
20427,474,1,37.49,Hibernating
5032,45,2,37.48,Promising
16233,488,1,37.48,Hibernating
12412,498,1,37.48,Hibernating
630,543,1,37.47,Hibernating
9543,455,2,37.47,Hibernating
15813,490,1,37.47,Hibernating
9786,510,1,37.47,Hibernating
14467,494,1,37.47,Hibernating
22282,467,1,37.47,Hibernating
20107,475,1,37.47,Hibernating
13410,286,2,37.47,Promising
267,544,1,37.47,Hibernating
3299,278,2,37.47,Promising
7106,518,1,37.47,Hibernating
5691,523,1,37.47,Hibernating
5590,512,2,37.47,Hibernating
12035,502,1,37.47,Hibernating
8033,234,2,37.45,Promising
20014,225,2,37.45,Promising
18567,180,2,37.44,Promising
4902,147,4,37.44,Promising
12514,199,3,37.43,Promising
22380,467,1,37.35,Hibernating
11810,220,2,37.35,Promising
20003,476,1,37.33,Hibernating
9648,507,2,37.33,Hibernating
21652,432,2,37.33,Hibernating
15885,364,2,37.33,Hibernating
17958,286,2,37.32,Promising
16761,486,1,37.31,Hibernating
18843,416,2,37.31,Hibernating
12107,502,1,37.31,Hibernating
13612,497,1,37.31,Hibernating
5363,525,1,37.31,Hibernating
7360,504,1,37.31,Hibernating
8292,514,1,37.31,Hibernating
8561,506,2,37.31,Hibernating
17352,484,1,37.3,Hibernating
672,367,2,37.3,Hibernating
1945,538,1,37.3,Hibernating
9751,510,1,37.3,Hibernating
15499,490,2,37.26,Hibernating
15164,492,1,37.26,Hibernating
10799,489,2,37.26,Hibernating
6902,223,2,37.25,Promising
3548,237,2,37.25,Promising
17063,200,3,37.24,Promising
21076,356,2,37.24,Hibernating
20768,396,2,37.23,Hibernating
11179,199,3,37.23,Promising
4261,527,1,37.2,Hibernating
820,135,2,37.19,Promising
14631,490,1,37.14,Hibernating
22208,467,1,37.14,Hibernating
4512,528,1,37.11,Hibernating
14920,492,1,37.11,Hibernating
15329,486,1,37.11,Hibernating
696,543,1,37.11,Hibernating
1943,419,3,37.11,Promising
15260,463,2,37.1,Hibernating
12395,384,3,37.1,Promising
4304,376,2,37.1,Hibernating
6304,318,2,37.06,Promising
7017,519,1,37.03,Hibernating
10149,58,3,37.03,Promising
8288,515,1,37,Hibernating
883,535,1,36.99,Hibernating
7060,519,1,36.99,Hibernating
5432,524,1,36.99,Hibernating
8581,514,1,36.99,Hibernating
16972,486,1,36.99,Hibernating
3379,532,1,36.99,Hibernating
21440,470,1,36.99,Hibernating
11223,505,1,36.99,Hibernating
10724,507,1,36.99,Hibernating
16346,301,2,36.99,Promising
12575,500,1,36.99,Hibernating
12605,89,2,36.98,Promising
1398,177,2,36.98,Promising
11334,505,1,36.98,Hibernating
16570,487,1,36.97,Hibernating
11332,372,2,36.97,Hibernating
5914,523,1,36.97,Hibernating
3507,531,1,36.97,Hibernating
14588,493,1,36.97,Hibernating
22271,114,2,36.96,Promising
363,543,2,36.96,Hibernating
19736,472,1,36.96,Hibernating
10978,249,2,36.95,Promising
18457,234,3,36.95,Promising
7823,495,2,36.95,Hibernating
22577,466,1,36.95,Hibernating
17057,472,2,36.95,Hibernating
5934,104,3,36.95,Promising
22340,222,2,36.94,Promising
2563,521,2,36.94,Hibernating
7305,476,2,36.93,Hibernating
13743,497,1,36.93,Hibernating
19738,312,2,36.93,Promising
18987,479,1,36.93,Hibernating
10028,424,2,36.93,Hibernating
4578,214,3,36.93,Promising
17700,382,2,36.93,Hibernating
16696,485,1,36.93,Hibernating
734,336,2,36.91,Hibernating
5920,522,1,36.91,Hibernating
6034,489,2,36.91,Hibernating
8703,444,2,36.91,Hibernating
19995,306,2,36.89,Promising
18486,379,2,36.89,Hibernating
9504,85,2,36.86,Promising
2853,231,2,36.86,Promising
20038,476,1,36.86,Hibernating
7607,517,1,36.84,Hibernating
16691,73,2,36.84,Promising
8287,197,6,36.79,Promising
11769,503,1,36.78,Hibernating
15839,489,2,36.77,Hibernating
5124,12,2,36.77,Promising
16090,448,2,36.77,Hibernating
5482,372,2,36.76,Hibernating
22761,465,1,36.76,Hibernating
16245,488,1,36.76,Hibernating
16905,486,1,36.76,Hibernating
15115,492,1,36.76,Hibernating
17572,225,2,36.76,Promising
11351,505,1,36.76,Hibernating
2199,537,1,36.75,Hibernating
16666,487,2,36.75,Hibernating
23467,462,1,36.75,Hibernating
23522,462,1,36.74,Hibernating
14532,494,1,36.74,Hibernating
23475,462,1,36.74,Hibernating
749,543,1,36.74,Hibernating
4001,529,1,36.74,Hibernating
21099,428,2,36.74,Hibernating
20642,473,1,36.73,Hibernating
6012,522,1,36.73,Hibernating
13580,497,1,36.73,Hibernating
4630,527,1,36.73,Hibernating
20482,275,3,36.73,Promising
22091,468,1,36.73,Hibernating
372,434,2,36.73,Hibernating
174,540,2,36.73,Hibernating
21378,19,2,36.73,Promising
16177,488,1,36.72,Hibernating
22869,445,2,36.72,Hibernating
448,544,1,36.71,Hibernating
12214,502,1,36.71,Hibernating
19568,301,2,36.71,Promising
6206,522,1,36.71,Hibernating
5322,525,1,36.7,Hibernating
6670,185,2,36.68,Promising
3932,528,1,36.68,Hibernating
16365,76,2,36.64,Promising
15045,130,2,36.61,Promising
4118,64,2,36.6,Promising
6864,506,2,36.55,Hibernating
7214,518,1,36.54,Hibernating
13522,497,1,36.54,Hibernating
9549,125,2,36.54,Promising
59,521,3,36.53,Promising
3440,532,1,36.53,Hibernating
9829,510,1,36.52,Hibernating
19607,372,2,36.52,Hibernating
11520,494,2,36.51,Hibernating
19138,465,2,36.51,Hibernating
18645,480,1,36.51,Hibernating
17241,485,1,36.51,Hibernating
11776,503,1,36.51,Hibernating
20012,476,1,36.51,Hibernating
16902,458,2,36.51,Hibernating
5520,524,1,36.51,Hibernating
1442,540,1,36.51,Hibernating
15896,333,3,36.51,Promising
18129,482,1,36.51,Hibernating
20320,475,1,36.51,Hibernating
19768,476,1,36.5,Hibernating
22876,461,2,36.5,Hibernating
9857,510,1,36.5,Hibernating
7223,518,1,36.5,Hibernating
4482,481,2,36.5,Hibernating
19393,478,1,36.5,Hibernating
16908,403,3,36.5,Promising
6725,519,2,36.48,Hibernating
7361,518,1,36.48,Hibernating
11587,504,1,36.48,Hibernating
3897,291,3,36.47,Promising
8097,267,2,36.47,Promising
12160,165,3,36.45,Promising
705,161,2,36.42,Promising
23554,149,2,36.37,Promising
15664,490,1,36.37,Hibernating
11962,162,2,36.36,Promising
1240,541,1,36.36,Hibernating
897,542,1,36.35,Hibernating
4917,481,2,36.35,Hibernating
5532,524,1,36.35,Hibernating
18900,128,3,36.34,Promising
17857,469,1,36.34,Hibernating
16576,487,1,36.34,Hibernating
15829,489,1,36.32,Hibernating
1487,540,1,36.31,Hibernating
15133,492,1,36.31,Hibernating
21930,469,1,36.31,Hibernating
12440,501,1,36.31,Hibernating
22030,468,1,36.31,Hibernating
19280,478,2,36.31,Hibernating
6856,368,2,36.31,Hibernating
9430,511,1,36.31,Hibernating
13028,499,1,36.31,Hibernating
5392,212,2,36.28,Promising
15787,490,1,36.27,Hibernating
15009,136,2,36.25,Promising
3327,532,1,36.23,Hibernating
8683,513,1,36.14,Hibernating
23411,462,1,36.13,Hibernating
14256,124,3,36.12,Promising
3183,530,2,36.11,Hibernating
15943,481,3,36.11,Promising
187,513,2,36.11,Hibernating
12417,498,2,36.11,Hibernating
5598,524,1,36.1,Hibernating
14286,160,2,36.09,Promising
10651,462,2,36.08,Hibernating
6903,33,3,36.05,Promising
6757,415,3,36.04,Promising
15869,489,1,36.03,Hibernating
23566,462,1,36,Hibernating
3879,530,1,35.99,Hibernating
9548,478,1,35.99,Hibernating
14501,494,1,35.99,Hibernating
15231,491,1,35.99,Hibernating
19477,477,1,35.99,Hibernating
5061,526,1,35.99,Hibernating
10916,506,1,35.99,Hibernating
944,542,1,35.99,Hibernating
19473,477,1,35.99,Hibernating
2126,270,2,35.98,Promising
9487,290,2,35.98,Promising
17160,465,2,35.98,Hibernating
4949,91,3,35.98,Promising
3667,531,1,35.98,Hibernating
19852,286,2,35.98,Promising
13529,496,2,35.98,Hibernating
21632,470,1,35.98,Hibernating
5450,39,2,35.98,Promising
22216,260,3,35.97,Promising
2682,530,1,35.97,Hibernating
17026,486,1,35.97,Hibernating
20251,475,1,35.97,Hibernating
8279,106,2,35.97,Promising
14484,494,1,35.96,Hibernating
18570,479,1,35.96,Hibernating
21569,338,2,35.96,Hibernating
4692,494,2,35.96,Hibernating
13524,85,3,35.95,Promising
3381,487,2,35.95,Hibernating
18028,463,1,35.95,Hibernating
11415,505,1,35.95,Hibernating
17000,486,2,35.95,Hibernating
20654,473,1,35.95,Hibernating
19710,271,2,35.95,Promising
18940,478,1,35.94,Hibernating
17883,483,1,35.94,Hibernating
12067,502,1,35.93,Hibernating
4629,527,1,35.93,Hibernating
17643,483,1,35.93,Hibernating
11547,504,1,35.93,Hibernating
18140,194,3,35.92,Promising
5366,525,1,35.92,Hibernating
5627,520,1,35.92,Hibernating
13935,358,2,35.92,Hibernating
20665,440,3,35.91,Promising
4028,529,1,35.91,Hibernating
17878,477,2,35.91,Hibernating
8906,513,1,35.91,Hibernating
11908,503,1,35.91,Hibernating
9724,449,2,35.91,Hibernating
1139,417,3,35.91,Promising
13539,497,1,35.91,Hibernating
18338,481,1,35.91,Hibernating
5770,523,1,35.91,Hibernating
2977,505,2,35.9,Hibernating
9176,342,2,35.9,Hibernating
22505,466,1,35.89,Hibernating
7994,73,3,35.83,Promising
6059,522,1,35.8,Hibernating
7348,518,1,35.8,Hibernating
1570,539,1,35.8,Hibernating
6952,512,2,35.8,Hibernating
17778,257,2,35.8,Promising
13918,496,1,35.8,Hibernating
11005,506,1,35.8,Hibernating
16454,431,2,35.8,Hibernating
5219,439,2,35.8,Hibernating
13367,162,2,35.79,Promising
16571,487,1,35.78,Hibernating
21937,469,1,35.77,Hibernating
11082,506,1,35.77,Hibernating
4888,450,2,35.77,Hibernating
9755,510,1,35.77,Hibernating
13698,497,1,35.77,Hibernating
20587,474,1,35.77,Hibernating
7934,510,1,35.77,Hibernating
7253,518,1,35.77,Hibernating
8820,513,1,35.77,Hibernating
18218,482,1,35.77,Hibernating
9670,510,1,35.77,Hibernating
20983,129,2,35.76,Promising
5467,524,1,35.76,Hibernating
12401,74,2,35.76,Promising
7429,517,1,35.76,Hibernating
15509,488,2,35.76,Hibernating
12546,194,3,35.75,Promising
19348,366,2,35.74,Hibernating
17949,483,1,35.74,Hibernating
18400,481,1,35.74,Hibernating
14699,371,3,35.73,Promising
1346,165,2,35.73,Promising
15556,482,2,35.72,Hibernating
4543,527,1,35.72,Hibernating
8556,514,1,35.72,Hibernating
8815,346,2,35.72,Hibernating
18257,473,2,35.72,Hibernating
14067,326,2,35.71,Hibernating
19456,478,1,35.71,Hibernating
18754,386,2,35.71,Hibernating
10034,495,1,35.71,Hibernating
18250,312,2,35.71,Hibernating
7620,334,3,35.71,Promising
5815,511,1,35.7,Hibernating
22537,466,1,35.7,Hibernating
5250,525,1,35.69,Hibernating
14521,279,3,35.63,Promising
7069,372,2,35.6,Hibernating
6699,519,2,35.6,Hibernating
10384,508,1,35.57,Hibernating
15126,492,1,35.54,Hibernating
2074,537,1,35.53,Hibernating
9805,510,1,35.53,Hibernating
22978,464,1,35.53,Hibernating
3829,530,1,35.52,Hibernating
1343,26,3,35.52,Promising
6415,212,4,35.52,Promising
14941,492,1,35.51,Hibernating
11009,506,1,35.51,Hibernating
22015,468,1,35.51,Hibernating
8990,413,2,35.51,Hibernating
18972,479,1,35.51,Hibernating
11607,504,1,35.51,Hibernating
20933,472,1,35.51,Hibernating
10239,380,2,35.51,Hibernating
10971,506,1,35.51,Hibernating
12555,500,1,35.51,Hibernating
18719,480,1,35.5,Hibernating
10336,508,1,35.48,Hibernating
12960,474,2,35.48,Hibernating
17583,484,1,35.48,Hibernating
17899,214,2,35.48,Promising
16806,486,1,35.47,Hibernating
21067,114,3,35.47,Promising
371,200,2,35.47,Promising
19997,223,3,35.45,Promising
21114,208,2,35.44,Promising
14843,396,2,35.44,Hibernating
10734,251,2,35.44,Promising
4400,524,2,35.44,Hibernating
13873,257,3,35.44,Promising
5423,524,1,35.4,Hibernating
17761,433,2,35.4,Hibernating
3850,530,1,35.4,Hibernating
10004,509,1,35.4,Hibernating
5317,525,1,35.4,Hibernating
10271,439,2,35.4,Hibernating
13817,496,1,35.4,Hibernating
11318,505,1,35.37,Hibernating
13558,497,1,35.37,Hibernating
8894,513,1,35.36,Hibernating
5623,508,2,35.36,Hibernating
17659,482,1,35.36,Hibernating
21786,457,2,35.36,Hibernating
18884,224,2,35.35,Promising
22705,446,2,35.35,Hibernating
23525,462,1,35.35,Hibernating
13788,88,2,35.35,Promising
18048,482,1,35.35,Hibernating
6640,520,1,35.35,Hibernating
7951,70,2,35.34,Promising
6817,519,1,35.34,Hibernating
16975,486,1,35.34,Hibernating
4238,528,1,35.34,Hibernating
21453,456,2,35.32,Hibernating
19761,477,1,35.32,Hibernating
4133,524,1,35.31,Hibernating
20375,472,2,35.31,Hibernating
18948,479,1,35.31,Hibernating
2075,537,1,35.31,Hibernating
1727,527,1,35.31,Hibernating
22777,465,1,35.31,Hibernating
4599,527,1,35.31,Hibernating
816,542,1,35.31,Hibernating
14382,494,1,35.31,Hibernating
6334,521,1,35.31,Hibernating
23129,364,2,35.31,Hibernating
105,545,1,35.31,Hibernating
20563,461,2,35.31,Hibernating
15571,490,1,35.31,Hibernating
995,472,2,35.31,Hibernating
20277,475,1,35.31,Hibernating
7918,435,2,35.31,Hibernating
16897,470,1,35.31,Hibernating
21305,449,2,35.31,Hibernating
23116,464,1,35.31,Hibernating
2625,535,1,35.31,Hibernating
7065,519,1,35.31,Hibernating
11407,505,1,35.31,Hibernating
8946,504,1,35.31,Hibernating
8668,513,1,35.31,Hibernating
20418,474,2,35.31,Hibernating
20923,472,1,35.31,Hibernating
17155,427,2,35.31,Hibernating
16768,486,2,35.31,Hibernating
1631,429,2,35.31,Hibernating
8483,511,2,35.31,Hibernating
16844,486,1,35.31,Hibernating
12609,500,1,35.31,Hibernating
5654,521,1,35.31,Hibernating
23178,456,3,35.31,Promising
13311,498,1,35.31,Hibernating
12699,500,1,35.26,Hibernating
10869,506,1,35.26,Hibernating
14032,36,2,35.25,Promising
18513,143,2,35.23,Promising
7687,509,1,35.2,Hibernating
21657,403,2,35.2,Hibernating
13656,497,1,35.2,Hibernating
18397,481,1,35.2,Hibernating
17711,182,2,35.19,Promising
14581,493,1,35.19,Hibernating
7373,487,2,35.14,Hibernating
20177,475,1,35.13,Hibernating
18732,480,1,35.13,Hibernating
22764,465,1,35.13,Hibernating
13081,481,2,35.12,Hibernating
641,543,1,35.12,Hibernating
5531,512,2,35.11,Hibernating
16192,359,2,35.1,Hibernating
6565,508,1,35.04,Hibernating
19151,257,3,35.04,Promising
22927,199,2,35.03,Promising
4254,528,1,35,Hibernating
1788,529,2,35,Hibernating
11389,505,1,34.99,Hibernating
12443,400,3,34.99,Promising
4258,528,1,34.99,Hibernating
6909,519,1,34.99,Hibernating
10417,508,1,34.99,Hibernating
7578,517,1,34.99,Hibernating
11670,504,1,34.99,Hibernating
8933,512,1,34.99,Hibernating
13046,499,1,34.99,Hibernating
2211,537,1,34.99,Hibernating
21515,470,1,34.99,Hibernating
6713,520,1,34.99,Hibernating
4270,484,1,34.99,Hibernating
15419,491,1,34.98,Hibernating
1670,539,1,34.98,Hibernating
6617,335,2,34.98,Hibernating
719,539,1,34.98,Hibernating
6636,520,1,34.98,Hibernating
15150,492,1,34.98,Hibernating
6744,452,2,34.98,Hibernating
20951,472,1,34.98,Hibernating
22906,464,1,34.98,Hibernating
22702,465,1,34.98,Hibernating
15738,477,2,34.98,Hibernating
10482,508,1,34.98,Hibernating
5030,288,2,34.98,Promising
13892,496,1,34.98,Hibernating
12581,500,1,34.98,Hibernating
5558,524,1,34.98,Hibernating
10512,508,1,34.98,Hibernating
943,478,2,34.98,Hibernating
19029,374,2,34.98,Hibernating
12499,501,1,34.97,Hibernating
473,544,1,34.97,Hibernating
13639,497,1,34.97,Hibernating
2987,79,2,34.97,Promising
88,251,2,34.97,Promising
6742,418,2,34.96,Hibernating
15580,471,2,34.96,Hibernating
16621,479,1,34.96,Hibernating
18474,268,2,34.96,Promising
6237,151,3,34.96,Promising
23312,451,2,34.96,Hibernating
14968,88,2,34.95,Promising
3042,348,3,34.95,Promising
7227,405,2,34.95,Hibernating
10888,115,2,34.95,Promising
20611,245,2,34.95,Promising
14440,396,2,34.95,Hibernating
18125,100,3,34.95,Promising
20349,287,2,34.95,Promising
19654,369,2,34.95,Hibernating
16566,487,1,34.94,Hibernating
15394,477,2,34.94,Hibernating
826,542,1,34.94,Hibernating
6582,520,1,34.94,Hibernating
1328,540,1,34.94,Hibernating
22903,463,2,34.91,Hibernating
20683,406,3,34.91,Promising
20627,473,1,34.91,Hibernating
4715,527,1,34.91,Hibernating
16070,489,1,34.91,Hibernating
18906,454,3,34.91,Promising
20384,474,1,34.91,Hibernating
17816,483,1,34.91,Hibernating
1174,541,1,34.9,Hibernating
15843,124,2,34.85,Promising
16616,211,2,34.85,Promising
15636,124,2,34.83,Promising
21368,38,3,34.83,Promising
22875,464,1,34.77,Hibernating
20106,475,1,34.76,Hibernating
13010,485,2,34.76,Hibernating
8300,514,1,34.76,Hibernating
14994,492,1,34.76,Hibernating
22169,460,2,34.76,Hibernating
6481,521,1,34.75,Hibernating
7156,518,1,34.75,Hibernating
13496,93,2,34.75,Promising
165,29,3,34.75,Promising
13965,284,3,34.75,Promising
19218,198,2,34.74,Promising
1265,540,1,34.74,Hibernating
15263,491,1,34.74,Hibernating
9781,510,1,34.74,Hibernating
11170,490,2,34.74,Hibernating
19731,477,1,34.73,Hibernating
16247,488,1,34.73,Hibernating
771,543,1,34.72,Hibernating
13241,492,2,34.72,Hibernating
19008,478,1,34.72,Hibernating
9634,452,2,34.72,Hibernating
2042,537,1,34.72,Hibernating
15558,479,1,34.71,Hibernating
16113,489,1,34.71,Hibernating
17864,483,1,34.71,Hibernating
20112,475,1,34.71,Hibernating
9090,512,1,34.71,Hibernating
12314,501,1,34.71,Hibernating
21519,357,2,34.71,Hibernating
956,542,1,34.69,Hibernating
3364,472,2,34.64,Hibernating
13252,74,2,34.62,Promising
19853,475,2,34.6,Hibernating
20906,472,1,34.56,Hibernating
13388,498,1,34.56,Hibernating
1149,540,2,34.56,Hibernating
12193,498,1,34.54,Hibernating
6293,521,1,34.54,Hibernating
20614,467,1,34.54,Hibernating
11112,442,2,34.54,Hibernating
11902,503,1,34.53,Hibernating
22212,215,2,34.52,Promising
9796,471,2,34.51,Hibernating
17582,484,1,34.51,Hibernating
8294,336,3,34.51,Promising
15989,489,1,34.51,Hibernating
23311,463,1,34.51,Hibernating
9259,511,1,34.51,Hibernating
10309,508,1,34.51,Hibernating
16272,488,1,34.5,Hibernating
21417,470,1,34.5,Hibernating
13660,441,3,34.5,Promising
22592,218,2,34.48,Promising
16832,486,1,34.48,Hibernating
7679,288,2,34.48,Promising
1266,540,1,34.47,Hibernating
16084,169,2,34.46,Promising
17432,110,2,34.46,Promising
18162,185,2,34.46,Promising
186,286,2,34.45,Promising
17327,217,2,34.45,Promising
19523,207,2,34.45,Promising
12025,501,3,34.44,Promising
19181,130,2,34.44,Promising
8809,500,2,34.4,Hibernating
10874,157,2,34.36,Promising
17822,470,2,34.36,Hibernating
10585,507,1,34.36,Hibernating
14402,494,1,34.36,Hibernating
3871,423,2,34.36,Hibernating
7184,516,1,34.36,Hibernating
20390,368,2,34.36,Hibernating
9852,104,2,34.35,Promising
15981,489,1,34.35,Hibernating
866,542,1,34.34,Hibernating
15655,490,1,34.34,Hibernating
18671,307,2,34.34,Hibernating
5745,281,2,34.33,Promising
1409,159,3,34.32,Promising
21517,470,1,34.31,Hibernating
5105,526,1,34.31,Hibernating
22567,465,1,34.31,Hibernating
10960,506,1,34.31,Hibernating
17470,484,1,34.31,Hibernating
18859,477,1,34.31,Hibernating
20488,474,1,34.29,Hibernating
19922,476,1,34.27,Hibernating
21107,471,1,34.26,Hibernating
7187,216,2,34.26,Promising
8563,35,3,34.25,Promising
20902,444,2,34.24,Hibernating
16569,39,2,34.23,Promising
6301,447,2,34.23,Hibernating
13904,75,3,34.22,Promising
10480,508,1,34.2,Hibernating
4563,527,1,34.2,Hibernating
20554,436,2,34.14,Hibernating
19817,476,1,34.14,Hibernating
17522,484,1,34.12,Hibernating
15247,491,1,34.1,Hibernating
4024,322,3,34.01,Promising
23464,462,1,34,Hibernating
18201,482,1,33.99,Hibernating
15318,491,1,33.99,Hibernating
22834,339,2,33.99,Hibernating
21228,471,1,33.99,Hibernating
1318,540,1,33.99,Hibernating
15533,487,1,33.99,Hibernating
15924,487,1,33.99,Hibernating
15103,492,1,33.99,Hibernating
1113,541,1,33.99,Hibernating
5355,525,1,33.99,Hibernating
12309,501,1,33.98,Hibernating
13729,497,1,33.98,Hibernating
2923,534,1,33.98,Hibernating
22199,467,1,33.98,Hibernating
17746,483,1,33.98,Hibernating
13184,498,1,33.98,Hibernating
17127,485,1,33.96,Hibernating
54,545,1,33.96,Hibernating
13415,66,3,33.96,Promising
8769,455,2,33.96,Hibernating
1034,541,1,33.96,Hibernating
22457,448,2,33.96,Hibernating
12167,293,2,33.96,Promising
20153,475,1,33.96,Hibernating
1421,93,2,33.95,Promising
5266,515,1,33.95,Hibernating
20162,475,1,33.95,Hibernating
12112,94,2,33.95,Promising
11613,504,1,33.94,Hibernating
17964,483,1,33.94,Hibernating
12560,500,1,33.93,Hibernating
19984,476,1,33.92,Hibernating
1725,77,2,33.92,Promising
16871,315,3,33.9,Promising
7431,405,3,33.85,Promising
14211,495,1,33.8,Hibernating
19552,466,2,33.8,Hibernating
7529,517,1,33.8,Hibernating
5515,60,3,33.78,Promising
1505,540,1,33.76,Hibernating
18950,311,2,33.76,Hibernating
16231,477,2,33.76,Hibernating
10132,436,2,33.76,Hibernating
19755,477,1,33.76,Hibernating
13011,264,3,33.76,Promising
10684,507,1,33.76,Hibernating
7829,516,1,33.74,Hibernating
16581,487,1,33.74,Hibernating
20346,406,2,33.74,Hibernating
20325,475,2,33.74,Hibernating
3162,533,1,33.74,Hibernating
2611,445,3,33.73,Promising
17722,412,2,33.73,Hibernating
11535,432,2,33.72,Hibernating
22381,467,2,33.72,Hibernating
20542,474,1,33.72,Hibernating
5644,519,1,33.72,Hibernating
19103,479,1,33.72,Hibernating
22587,466,1,33.72,Hibernating
10072,509,1,33.72,Hibernating
22731,465,1,33.72,Hibernating
8862,302,2,33.72,Hibernating
1852,538,1,33.71,Hibernating
12694,500,1,33.7,Hibernating
8791,513,1,33.7,Hibernating
7700,516,1,33.67,Hibernating
4357,528,1,33.66,Hibernating
18999,334,2,33.66,Hibernating
1443,540,1,33.56,Hibernating
18221,156,2,33.55,Promising
11491,504,1,33.55,Hibernating
22746,465,1,33.54,Hibernating
18091,482,1,33.54,Hibernating
4975,449,2,33.54,Hibernating
21537,417,2,33.53,Hibernating
9588,511,1,33.53,Hibernating
3097,533,1,33.53,Hibernating
13230,460,2,33.53,Hibernating
14657,493,1,33.53,Hibernating
17187,485,1,33.52,Hibernating
7195,518,1,33.52,Hibernating
7958,358,2,33.52,Hibernating
812,542,1,33.52,Hibernating
10426,446,2,33.51,Hibernating
3164,533,1,33.51,Hibernating
20491,474,1,33.51,Hibernating
5202,525,1,33.51,Hibernating
793,542,1,33.51,Hibernating
12492,501,1,33.51,Hibernating
12970,499,1,33.51,Hibernating
8215,490,1,33.51,Hibernating
14596,472,1,33.51,Hibernating
21925,431,2,33.51,Hibernating
17584,428,2,33.51,Hibernating
13647,474,2,33.48,Hibernating
9285,511,1,33.47,Hibernating
15914,221,2,33.45,Promising
13413,457,2,33.44,Hibernating
10679,507,1,33.44,Hibernating
22494,263,3,33.43,Promising
14688,101,2,33.43,Promising
20733,54,3,33.43,Promising
4241,528,1,33.4,Hibernating
13141,498,1,33.4,Hibernating
11695,491,2,33.4,Hibernating
4210,529,1,33.4,Hibernating
7783,516,1,33.4,Hibernating
9934,509,1,33.4,Hibernating
13377,498,1,33.4,Hibernating
6614,497,2,33.4,Hibernating
6704,495,1,33.4,Hibernating
1055,541,1,33.4,Hibernating
21384,434,2,33.4,Hibernating
