customer_ID,Recency,Frequency,Monetary
20592,100,3,37.94
14062,24,3,37.94
8737,115,2,37.94
13130,498,1,37.94
2691,535,1,37.94
3013,533,1,37.91
9957,509,1,37.91
5185,525,1,37.91
8109,515,1,37.91
14490,494,1,37.91
19775,370,2,37.91
21155,471,1,37.91
16835,486,1,37.91
3088,500,1,37.91
21635,470,1,37.91
13398,498,1,37.91
14584,493,1,37.91
5428,524,1,37.91
15156,492,1,37.91
21669,462,1,37.91
1953,319,2,37.91
2832,534,1,37.91
6279,521,1,37.9
23226,463,1,37.9
21507,399,2,37.9
22007,468,1,37.9
10527,477,2,37.9
15700,490,1,37.9
9042,512,1,37.9
1966,538,1,37.89
18204,42,2,37.87
9160,118,3,37.85
9035,223,2,37.85
21802,469,1,37.84
11848,503,1,37.79
2231,537,1,37.77
8122,515,1,37.76
21307,264,2,37.76
12606,500,1,37.76
16148,183,2,37.75
21128,216,3,37.75
22782,110,2,37.75
6643,291,2,37.75
13294,498,1,37.75
14542,259,2,37.75
6495,462,2,37.75
16336,196,3,37.75
7239,518,1,37.74
4761,527,1,37.74
1214,514,2,37.74
21945,468,1,37.74
20080,475,1,37.73
11668,88,3,37.73
17059,485,1,37.73
361,128,2,37.73
19173,169,2,37.72
9991,306,3,37.71
14623,395,3,37.71
20338,348,2,37.71
6657,520,1,37.71
21158,471,1,37.71
283,544,1,37.71
11437,505,1,37.71
895,423,2,37.71
2105,476,2,37.68
22770,465,1,37.67
7164,287,2,37.67
8603,335,2,37.65
16949,141,2,37.64
16398,481,2,37.64
17378,59,2,37.64
18367,56,3,37.56
9611,510,1,37.56
2912,266,3,37.55
20764,473,1,37.55
6287,521,1,37.54
22459,466,1,37.54
16959,473,2,37.54
22999,463,1,37.54
4296,513,1,37.54
12274,499,1,37.54
13281,465,2,37.54
17270,485,1,37.53
12239,124,2,37.53
16743,486,1,37.52
12299,355,3,37.51
4300,477,2,37.51
8061,515,1,37.51
6785,520,1,37.51
22405,459,2,37.51
14652,493,1,37.51
8214,505,2,37.51
6124,517,2,37.51
12510,499,1,37.51
7907,473,2,37.51
4620,527,1,37.51
10804,507,1,37.51
12853,497,2,37.51
4063,529,1,37.51
9940,506,1,37.51
16525,487,1,37.51
4558,527,1,37.51
8886,513,1,37.51
4875,407,2,37.51
20533,474,1,37.51
12784,500,1,37.51
7133,518,1,37.51
847,542,1,37.51
3744,530,1,37.51
18255,467,2,37.51
10756,507,1,37.51
10923,506,1,37.51
17677,483,1,37.51
19833,459,2,37.51
23243,463,1,37.5
4212,529,1,37.5
19185,479,1,37.5
6906,454,2,37.49
20427,474,1,37.49
5032,45,2,37.48
16233,488,1,37.48
12412,498,1,37.48
630,543,1,37.47
9543,455,2,37.47
15813,490,1,37.47
9786,510,1,37.47
14467,494,1,37.47
22282,467,1,37.47
20107,475,1,37.47
13410,286,2,37.47
267,544,1,37.47
3299,278,2,37.47
7106,518,1,37.47
5691,523,1,37.47
5590,512,2,37.47
12035,502,1,37.47
8033,234,2,37.45
20014,225,2,37.45
18567,180,2,37.44
4902,147,4,37.44
12514,199,3,37.43
22380,467,1,37.35
11810,220,2,37.35
20003,476,1,37.33
9648,507,2,37.33
21652,432,2,37.33
15885,364,2,37.33
17958,286,2,37.32
16761,486,1,37.31
18843,416,2,37.31
12107,502,1,37.31
13612,497,1,37.31
5363,525,1,37.31
7360,504,1,37.31
8292,514,1,37.31
8561,506,2,37.31
17352,484,1,37.3
672,367,2,37.3
1945,538,1,37.3
9751,510,1,37.3
15499,490,2,37.26
15164,492,1,37.26
10799,489,2,37.26
6902,223,2,37.25
3548,237,2,37.25
17063,200,3,37.24
21076,356,2,37.24
20768,396,2,37.23
11179,199,3,37.23
4261,527,1,37.2
820,135,2,37.19
14631,490,1,37.14
22208,467,1,37.14
4512,528,1,37.11
14920,492,1,37.11
15329,486,1,37.11
696,543,1,37.11
1943,419,3,37.11
15260,463,2,37.1
12395,384,3,37.1
4304,376,2,37.1
6304,318,2,37.06
7017,519,1,37.03
10149,58,3,37.03
8288,515,1,37.0
883,535,1,36.99
7060,519,1,36.99
5432,524,1,36.99
8581,514,1,36.99
16972,486,1,36.99
3379,532,1,36.99
21440,470,1,36.99
11223,505,1,36.99
10724,507,1,36.99
16346,301,2,36.99
12575,500,1,36.99
12605,89,2,36.98
1398,177,2,36.98
11334,505,1,36.98
16570,487,1,36.97
11332,372,2,36.97
5914,523,1,36.97
3507,531,1,36.97
14588,493,1,36.97
22271,114,2,36.96
363,543,2,36.96
19736,472,1,36.96
10978,249,2,36.95
18457,234,3,36.95
7823,495,2,36.95
22577,466,1,36.95
17057,472,2,36.95
5934,104,3,36.95
22340,222,2,36.94
2563,521,2,36.94
7305,476,2,36.93
13743,497,1,36.93
19738,312,2,36.93
18987,479,1,36.93
10028,424,2,36.93
4578,214,3,36.93
17700,382,2,36.93
16696,485,1,36.93
734,336,2,36.91
5920,522,1,36.91
6034,489,2,36.91
8703,444,2,36.91
19995,306,2,36.89
18486,379,2,36.89
9504,85,2,36.86
2853,231,2,36.86
20038,476,1,36.86
7607,517,1,36.84
16691,73,2,36.84
8287,197,6,36.79
11769,503,1,36.78
15839,489,2,36.77
5124,12,2,36.77
16090,448,2,36.77
5482,372,2,36.76
22761,465,1,36.76
16245,488,1,36.76
16905,486,1,36.76
15115,492,1,36.76
17572,225,2,36.76
11351,505,1,36.76
2199,537,1,36.75
16666,487,2,36.75
23467,462,1,36.75
23522,462,1,36.74
14532,494,1,36.74
23475,462,1,36.74
749,543,1,36.74
4001,529,1,36.74
21099,428,2,36.74
20642,473,1,36.73
6012,522,1,36.73
13580,497,1,36.73
4630,527,1,36.73
20482,275,3,36.73
22091,468,1,36.73
372,434,2,36.73
174,540,2,36.73
21378,19,2,36.73
16177,488,1,36.72
22869,445,2,36.72
448,544,1,36.71
12214,502,1,36.71
19568,301,2,36.71
6206,522,1,36.71
5322,525,1,36.7
6670,185,2,36.68
3932,528,1,36.68
16365,76,2,36.64
15045,130,2,36.61
4118,64,2,36.6
6864,506,2,36.55
7214,518,1,36.54
13522,497,1,36.54
9549,125,2,36.54
59,521,3,36.53
3440,532,1,36.53
9829,510,1,36.52
19607,372,2,36.52
11520,494,2,36.51
19138,465,2,36.51
18645,480,1,36.51
17241,485,1,36.51
11776,503,1,36.51
20012,476,1,36.51
16902,458,2,36.51
5520,524,1,36.51
1442,540,1,36.51
15896,333,3,36.51
18129,482,1,36.51
20320,475,1,36.51
19768,476,1,36.5
22876,461,2,36.5
9857,510,1,36.5
7223,518,1,36.5
4482,481,2,36.5
19393,478,1,36.5
16908,403,3,36.5
6725,519,2,36.48
7361,518,1,36.48
11587,504,1,36.48
3897,291,3,36.47
8097,267,2,36.47
12160,165,3,36.45
705,161,2,36.42
23554,149,2,36.37
15664,490,1,36.37
11962,162,2,36.36
1240,541,1,36.36
897,542,1,36.35
4917,481,2,36.35
5532,524,1,36.35
18900,128,3,36.34
17857,469,1,36.34
16576,487,1,36.34
15829,489,1,36.32
1487,540,1,36.31
15133,492,1,36.31
21930,469,1,36.31
12440,501,1,36.31
22030,468,1,36.31
19280,478,2,36.31
6856,368,2,36.31
9430,511,1,36.31
13028,499,1,36.31
5392,212,2,36.28
15787,490,1,36.27
15009,136,2,36.25
3327,532,1,36.23
8683,513,1,36.14
23411,462,1,36.13
14256,124,3,36.12
3183,530,2,36.11
15943,481,3,36.11
187,513,2,36.11
12417,498,2,36.11
5598,524,1,36.1
14286,160,2,36.09
10651,462,2,36.08
6903,33,3,36.05
6757,415,3,36.04
15869,489,1,36.03
23566,462,1,36.0
3879,530,1,35.99
9548,478,1,35.99
14501,494,1,35.99
15231,491,1,35.99
19477,477,1,35.99
5061,526,1,35.99
10916,506,1,35.99
944,542,1,35.99
19473,477,1,35.99
2126,270,2,35.98
9487,290,2,35.98
17160,465,2,35.98
4949,91,3,35.98
3667,531,1,35.98
19852,286,2,35.98
13529,496,2,35.98
21632,470,1,35.98
5450,39,2,35.98
22216,260,3,35.97
2682,530,1,35.97
17026,486,1,35.97
20251,475,1,35.97
8279,106,2,35.97
14484,494,1,35.96
18570,479,1,35.96
21569,338,2,35.96
4692,494,2,35.96
13524,85,3,35.95
3381,487,2,35.95
18028,463,1,35.95
11415,505,1,35.95
17000,486,2,35.95
20654,473,1,35.95
19710,271,2,35.95
18940,478,1,35.94
17883,483,1,35.94
12067,502,1,35.93
4629,527,1,35.93
17643,483,1,35.93
11547,504,1,35.93
18140,194,3,35.92
5366,525,1,35.92
5627,520,1,35.92
13935,358,2,35.92
20665,440,3,35.91
4028,529,1,35.91
17878,477,2,35.91
8906,513,1,35.91
11908,503,1,35.91
9724,449,2,35.91
1139,417,3,35.91
13539,497,1,35.91
18338,481,1,35.91
5770,523,1,35.91
2977,505,2,35.9
9176,342,2,35.9
22505,466,1,35.89
7994,73,3,35.83
6059,522,1,35.8
7348,518,1,35.8
1570,539,1,35.8
6952,512,2,35.8
17778,257,2,35.8
13918,496,1,35.8
11005,506,1,35.8
16454,431,2,35.8
5219,439,2,35.8
13367,162,2,35.79
16571,487,1,35.78
21937,469,1,35.77
11082,506,1,35.77
4888,450,2,35.77
9755,510,1,35.77
13698,497,1,35.77
20587,474,1,35.77
7934,510,1,35.77
7253,518,1,35.77
8820,513,1,35.77
18218,482,1,35.77
9670,510,1,35.77
20983,129,2,35.76
5467,524,1,35.76
12401,74,2,35.76
7429,517,1,35.76
15509,488,2,35.76
12546,194,3,35.75
19348,366,2,35.74
17949,483,1,35.74
18400,481,1,35.74
14699,371,3,35.73
1346,165,2,35.73
15556,482,2,35.72
4543,527,1,35.72
8556,514,1,35.72
8815,346,2,35.72
18257,473,2,35.72
14067,326,2,35.71
19456,478,1,35.71
18754,386,2,35.71
10034,495,1,35.71
18250,312,2,35.71
7620,334,3,35.71
5815,511,1,35.7
22537,466,1,35.7
5250,525,1,35.69
14521,279,3,35.63
7069,372,2,35.6
6699,519,2,35.6
10384,508,1,35.57
15126,492,1,35.54
2074,537,1,35.53
9805,510,1,35.53
22978,464,1,35.53
3829,530,1,35.52
1343,26,3,35.52
6415,212,4,35.52
14941,492,1,35.51
11009,506,1,35.51
22015,468,1,35.51
8990,413,2,35.51
18972,479,1,35.51
11607,504,1,35.51
20933,472,1,35.51
10239,380,2,35.51
10971,506,1,35.51
12555,500,1,35.51
18719,480,1,35.5
10336,508,1,35.48
12960,474,2,35.48
17583,484,1,35.48
17899,214,2,35.48
16806,486,1,35.47
21067,114,3,35.47
371,200,2,35.47
19997,223,3,35.45
21114,208,2,35.44
14843,396,2,35.44
10734,251,2,35.44
4400,524,2,35.44
13873,257,3,35.44
5423,524,1,35.4
17761,433,2,35.4
3850,530,1,35.4
10004,509,1,35.4
5317,525,1,35.4
10271,439,2,35.4
13817,496,1,35.4
11318,505,1,35.37
13558,497,1,35.37
8894,513,1,35.36
5623,508,2,35.36
17659,482,1,35.36
21786,457,2,35.36
18884,224,2,35.35
22705,446,2,35.35
23525,462,1,35.35
13788,88,2,35.35
18048,482,1,35.35
6640,520,1,35.35
7951,70,2,35.34
6817,519,1,35.34
16975,486,1,35.34
4238,528,1,35.34
21453,456,2,35.32
19761,477,1,35.32
4133,524,1,35.31
20375,472,2,35.31
18948,479,1,35.31
2075,537,1,35.31
1727,527,1,35.31
22777,465,1,35.31
4599,527,1,35.31
816,542,1,35.31
14382,494,1,35.31
6334,521,1,35.31
23129,364,2,35.31
105,545,1,35.31
20563,461,2,35.31
15571,490,1,35.31
995,472,2,35.31
20277,475,1,35.31
7918,435,2,35.31
16897,470,1,35.31
21305,449,2,35.31
23116,464,1,35.31
2625,535,1,35.31
7065,519,1,35.31
11407,505,1,35.31
8946,504,1,35.31
8668,513,1,35.31
20418,474,2,35.31
20923,472,1,35.31
17155,427,2,35.31
16768,486,2,35.31
1631,429,2,35.31
8483,511,2,35.31
16844,486,1,35.31
12609,500,1,35.31
5654,521,1,35.31
23178,456,3,35.31
13311,498,1,35.31
12699,500,1,35.26
10869,506,1,35.26
14032,36,2,35.25
18513,143,2,35.23
7687,509,1,35.2
21657,403,2,35.2
13656,497,1,35.2
18397,481,1,35.2
17711,182,2,35.19
14581,493,1,35.19
7373,487,2,35.14
20177,475,1,35.13
18732,480,1,35.13
22764,465,1,35.13
13081,481,2,35.12
641,543,1,35.12
5531,512,2,35.11
16192,359,2,35.1
6565,508,1,35.04
19151,257,3,35.04
22927,199,2,35.03
4254,528,1,35.0
1788,529,2,35.0
11389,505,1,34.99
12443,400,3,34.99
4258,528,1,34.99
6909,519,1,34.99
10417,508,1,34.99
7578,517,1,34.99
11670,504,1,34.99
8933,512,1,34.99
13046,499,1,34.99
2211,537,1,34.99
21515,470,1,34.99
6713,520,1,34.99
4270,484,1,34.99
15419,491,1,34.98
1670,539,1,34.98
6617,335,2,34.98
719,539,1,34.98
6636,520,1,34.98
15150,492,1,34.98
6744,452,2,34.98
20951,472,1,34.98
22906,464,1,34.98
22702,465,1,34.98
15738,477,2,34.98
10482,508,1,34.98
5030,288,2,34.98
13892,496,1,34.98
12581,500,1,34.98
5558,524,1,34.98
10512,508,1,34.98
943,478,2,34.98
19029,374,2,34.98
12499,501,1,34.97
473,544,1,34.97
13639,497,1,34.97
2987,79,2,34.97
88,251,2,34.97
6742,418,2,34.96
15580,471,2,34.96
16621,479,1,34.96
18474,268,2,34.96
6237,151,3,34.96
23312,451,2,34.96
14968,88,2,34.95
3042,348,3,34.95
7227,405,2,34.95
10888,115,2,34.95
20611,245,2,34.95
14440,396,2,34.95
18125,100,3,34.95
20349,287,2,34.95
19654,369,2,34.95
16566,487,1,34.94
15394,477,2,34.94
826,542,1,34.94
6582,520,1,34.94
1328,540,1,34.94
22903,463,2,34.91
20683,406,3,34.91
20627,473,1,34.91
4715,527,1,34.91
16070,489,1,34.91
18906,454,3,34.91
20384,474,1,34.91
17816,483,1,34.91
1174,541,1,34.9
15843,124,2,34.85
16616,211,2,34.85
15636,124,2,34.83
21368,38,3,34.83
22875,464,1,34.77
20106,475,1,34.76
13010,485,2,34.76
8300,514,1,34.76
14994,492,1,34.76
22169,460,2,34.76
6481,521,1,34.75
7156,518,1,34.75
13496,93,2,34.75
165,29,3,34.75
13965,284,3,34.75
19218,198,2,34.74
1265,540,1,34.74
15263,491,1,34.74
9781,510,1,34.74
11170,490,2,34.74
19731,477,1,34.73
16247,488,1,34.73
771,543,1,34.72
13241,492,2,34.72
19008,478,1,34.72
9634,452,2,34.72
2042,537,1,34.72
15558,479,1,34.71
16113,489,1,34.71
17864,483,1,34.71
20112,475,1,34.71
9090,512,1,34.71
12314,501,1,34.71
21519,357,2,34.71
956,542,1,34.69
3364,472,2,34.64
13252,74,2,34.62
19853,475,2,34.6
20906,472,1,34.56
13388,498,1,34.56
1149,540,2,34.56
12193,498,1,34.54
6293,521,1,34.54
20614,467,1,34.54
11112,442,2,34.54
11902,503,1,34.53
22212,215,2,34.52
9796,471,2,34.51
17582,484,1,34.51
8294,336,3,34.51
15989,489,1,34.51
23311,463,1,34.51
9259,511,1,34.51
10309,508,1,34.51
16272,488,1,34.5
21417,470,1,34.5
13660,441,3,34.5
22592,218,2,34.48
16832,486,1,34.48
7679,288,2,34.48
1266,540,1,34.47
16084,169,2,34.46
17432,110,2,34.46
18162,185,2,34.46
186,286,2,34.45
17327,217,2,34.45
19523,207,2,34.45
12025,501,3,34.44
19181,130,2,34.44
8809,500,2,34.4
10874,157,2,34.36
17822,470,2,34.36
10585,507,1,34.36
14402,494,1,34.36
3871,423,2,34.36
7184,516,1,34.36
20390,368,2,34.36
9852,104,2,34.35
15981,489,1,34.35
866,542,1,34.34
15655,490,1,34.34
18671,307,2,34.34
5745,281,2,34.33
1409,159,3,34.32
21517,470,1,34.31
5105,526,1,34.31
22567,465,1,34.31
10960,506,1,34.31
17470,484,1,34.31
18859,477,1,34.31
20488,474,1,34.29
19922,476,1,34.27
21107,471,1,34.26
7187,216,2,34.26
8563,35,3,34.25
20902,444,2,34.24
16569,39,2,34.23
6301,447,2,34.23
13904,75,3,34.22
10480,508,1,34.2
4563,527,1,34.2
20554,436,2,34.14
19817,476,1,34.14
17522,484,1,34.12
15247,491,1,34.1
4024,322,3,34.01
23464,462,1,34.0
18201,482,1,33.99
15318,491,1,33.99
22834,339,2,33.99
21228,471,1,33.99
1318,540,1,33.99
15533,487,1,33.99
15924,487,1,33.99
15103,492,1,33.99
1113,541,1,33.99
5355,525,1,33.99
12309,501,1,33.98
13729,497,1,33.98
2923,534,1,33.98
22199,467,1,33.98
17746,483,1,33.98
13184,498,1,33.98
17127,485,1,33.96
54,545,1,33.96
13415,66,3,33.96
8769,455,2,33.96
1034,541,1,33.96
22457,448,2,33.96
12167,293,2,33.96
20153,475,1,33.96
1421,93,2,33.95
5266,515,1,33.95
20162,475,1,33.95
12112,94,2,33.95
11613,504,1,33.94
17964,483,1,33.94
12560,500,1,33.93
19984,476,1,33.92
1725,77,2,33.92
16871,315,3,33.9
7431,405,3,33.85
14211,495,1,33.8
19552,466,2,33.8
7529,517,1,33.8
5515,60,3,33.78
1505,540,1,33.76
18950,311,2,33.76
16231,477,2,33.76
10132,436,2,33.76
19755,477,1,33.76
13011,264,3,33.76
10684,507,1,33.76
7829,516,1,33.74
16581,487,1,33.74
20346,406,2,33.74
20325,475,2,33.74
3162,533,1,33.74
2611,445,3,33.73
17722,412,2,33.73
11535,432,2,33.72
22381,467,2,33.72
20542,474,1,33.72
5644,519,1,33.72
19103,479,1,33.72
22587,466,1,33.72
10072,509,1,33.72
22731,465,1,33.72
8862,302,2,33.72
1852,538,1,33.71
12694,500,1,33.7
8791,513,1,33.7
7700,516,1,33.67
4357,528,1,33.66
18999,334,2,33.66
1443,540,1,33.56
18221,156,2,33.55
11491,504,1,33.55
22746,465,1,33.54
18091,482,1,33.54
4975,449,2,33.54
21537,417,2,33.53
9588,511,1,33.53
3097,533,1,33.53
13230,460,2,33.53
14657,493,1,33.53
17187,485,1,33.52
7195,518,1,33.52
7958,358,2,33.52
812,542,1,33.52
10426,446,2,33.51
3164,533,1,33.51
20491,474,1,33.51
5202,525,1,33.51
793,542,1,33.51
12492,501,1,33.51
12970,499,1,33.51
8215,490,1,33.51
14596,472,1,33.51
21925,431,2,33.51
17584,428,2,33.51
13647,474,2,33.48
9285,511,1,33.47
15914,221,2,33.45
13413,457,2,33.44
10679,507,1,33.44
22494,263,3,33.43
14688,101,2,33.43
20733,54,3,33.43
4241,528,1,33.4
13141,498,1,33.4
11695,491,2,33.4
4210,529,1,33.4
7783,516,1,33.4
9934,509,1,33.4
13377,498,1,33.4
6614,497,2,33.4
6704,495,1,33.4
1055,541,1,33.4
21384,434,2,33.4
3761,530,1,33.4
15210,251,2,33.39
2002,536,1,33.37
5132,525,1,33.37
21574,465,1,33.37
14975,492,1,33.36
14847,348,2,33.35
889,521,2,33.35
5281,101,2,33.35
967,498,1,33.35
22195,279,2,33.34
1371,540,1,33.33
10812,175,3,33.33
12237,480,2,33.33
22240,464,1,33.32
13803,496,1,33.31
434,544,1,33.31
17441,438,2,33.31
11496,504,1,33.31
20820,473,1,33.31
21649,470,1,33.31
12930,499,1,33.31
9387,511,1,33.3
6771,520,1,33.27
4577,527,1,33.27
16830,486,1,33.27
1789,523,2,33.27
21822,81,2,33.26
3727,115,3,33.25
10510,181,2,33.25
539,378,2,33.24
19866,270,2,33.23
12123,173,3,33.23
18176,284,2,33.22
9717,510,1,33.2
23303,463,1,33.14
14845,493,1,33.14
16494,398,3,33.13
7401,517,1,33.13
21771,469,1,33.12
4175,529,1,33.12
2757,534,1,33.1
21028,472,1,33.09
8623,309,2,33.09
21180,324,2,33.07
23351,463,1,33.06
14509,494,1,33.06
8938,512,1,33.0
11498,504,1,33.0
13934,471,2,33.0
13734,497,1,32.99
14011,496,1,32.99
10559,507,1,32.99
16598,487,1,32.99
15900,489,1,32.99
13673,497,1,32.98
15975,489,1,32.98
1432,540,1,32.98
2818,125,2,32.98
1317,540,1,32.98
13805,496,1,32.98
9914,509,1,32.98
6954,519,1,32.98
970,528,2,32.98
9363,142,2,32.98
8573,514,1,32.97
20096,475,1,32.97
21460,470,1,32.97
7831,469,1,32.97
3660,103,3,32.96
15277,179,2,32.96
1135,540,1,32.95
16138,211,3,32.95
20771,208,2,32.95
11758,22,3,32.94
21435,69,2,32.94
10934,506,1,32.92
13029,499,1,32.92
2858,534,1,32.92
5118,507,2,32.91
13668,497,1,32.9
9873,492,2,32.86
22434,212,2,32.84
488,160,2,32.79
16799,55,2,32.79
1498,540,1,32.78
11522,504,1,32.77
23538,462,1,32.77
7135,375,2,32.77
4661,519,1,32.76
18518,353,2,32.76
15566,490,1,32.76
17003,486,1,32.76
6485,498,2,32.76
4450,480,2,32.76
1366,540,1,32.76
4548,514,2,32.76
4541,486,2,32.76
3950,530,1,32.76
18500,194,2,32.76
2141,426,2,32.75
7645,54,3,32.75
17117,485,1,32.74
3436,532,1,32.74
12427,358,2,32.74
6435,521,1,32.74
12246,488,2,32.74
23510,455,2,32.73
18559,481,1,32.73
22401,467,1,32.73
14973,491,1,32.72
13142,478,2,32.72
5696,523,1,32.72
6043,522,1,32.72
21947,468,1,32.72
16558,487,1,32.72
7671,517,1,32.72
19538,477,1,32.72
12061,502,1,32.72
2472,535,1,32.72
623,543,1,32.72
13598,497,1,32.72
18357,481,1,32.72
1143,497,2,32.71
17246,472,2,32.71
7862,507,1,32.7
18913,466,2,32.69
16668,487,1,32.69
12584,500,1,32.68
9784,510,1,32.67
13438,498,1,32.66
16404,488,1,32.66
5700,509,1,32.6
7313,518,1,32.6
12503,129,2,32.57
20978,472,1,32.56
91,545,1,32.54
4393,493,1,32.54
13187,498,1,32.54
19161,205,2,32.53
21753,469,1,32.52
21275,471,1,32.52
2568,522,2,32.51
14047,351,3,32.51
3939,530,1,32.51
10045,509,1,32.5
2140,537,1,32.49
12713,259,2,32.48
14496,494,1,32.48
4650,76,2,32.48
17311,485,1,32.48
3581,437,2,32.48
3457,532,1,32.48
21246,117,3,32.47
8853,101,2,32.47
10523,37,2,32.46
9037,512,1,32.44
21999,320,3,32.44
14371,331,2,32.44
686,543,1,32.37
9119,512,1,32.37
12940,499,1,32.37
4029,529,1,32.37
2416,536,1,32.37
14435,494,1,32.37
20243,475,1,32.37
2188,197,2,32.36
8386,514,1,32.35
1857,487,2,32.35
502,264,2,32.35
5047,491,1,32.33
20558,474,1,32.33
9251,511,1,32.32
14656,493,1,32.32
15387,491,1,32.32
20870,472,1,32.32
16550,452,3,32.31
1047,539,1,32.31
1856,538,1,32.31
21992,468,1,32.31
6638,520,1,32.31
2590,317,3,32.31
11264,505,1,32.31
22153,468,1,32.31
1934,376,2,32.31
10362,508,1,32.31
21784,469,1,32.29
7136,518,1,32.29
4252,528,1,32.27
21707,469,1,32.27
621,532,2,32.27
6868,476,2,32.26
10880,273,2,32.26
15826,489,1,32.26
20561,118,3,32.26
17680,482,2,32.26
19487,25,2,32.25
2256,56,4,32.25
13079,204,2,32.25
11399,311,3,32.24
21825,43,2,32.23
2970,534,1,32.2
11286,501,2,32.13
5093,526,1,32.13
20174,475,1,32.07
1739,519,2,32.06
16038,295,2,32.04
5241,372,2,32.01
17568,484,1,32.0
391,543,1,32.0
6341,521,2,32.0
415,544,1,31.99
14719,493,1,31.99
7353,518,1,31.99
3007,534,1,31.99
13045,499,1,31.99
19061,479,1,31.99
6146,522,1,31.99
9726,510,1,31.99
17025,486,1,31.99
6480,521,1,31.99
123,545,1,31.99
17636,483,1,31.99
2398,536,1,31.98
15368,491,1,31.98
17599,484,1,31.98
952,542,1,31.98
12364,480,2,31.98
21567,470,1,31.97
8616,513,1,31.97
7018,519,1,31.97
5269,497,1,31.97
3030,533,1,31.97
11366,505,1,31.97
7075,519,1,31.96
16496,487,1,31.96
17884,146,2,31.95
5302,189,3,31.95
20836,283,2,31.95
15324,491,1,31.94
18908,480,1,31.92
20694,473,1,31.92
19090,479,1,31.92
23117,463,1,31.92
14903,492,1,31.92
18017,482,1,31.92
2032,537,1,31.92
10781,477,2,31.92
19941,476,1,31.92
15381,491,1,31.92
17212,485,1,31.92
7625,517,1,31.92
15233,491,1,31.9
10742,507,1,31.89
16674,487,1,31.89
277,113,2,31.89
2193,533,1,31.89
3174,514,2,31.87
184,43,2,31.87
14680,493,1,31.87
13379,498,1,31.87
6252,521,1,31.87
23003,464,1,31.87
3395,99,2,31.87
11376,25,3,31.84
11791,503,1,31.8
7857,483,2,31.8
18068,199,2,31.77
18667,480,1,31.77
18417,481,1,31.77
20018,435,2,31.77
21588,470,1,31.77
18429,481,1,31.77
20185,475,1,31.76
14546,494,1,31.76
21689,469,1,31.76
19032,457,2,31.76
10966,465,2,31.76
22747,437,2,31.76
20769,403,2,31.76
4922,524,2,31.76
17354,484,2,31.76
1998,374,2,31.76
16421,488,1,31.76
3111,371,2,31.76
17736,483,1,31.76
21904,469,1,31.76
11548,504,1,31.76
11169,495,2,31.76
6548,520,1,31.76
5678,523,1,31.76
5734,523,1,31.75
15676,490,1,31.75
18246,482,1,31.74
13109,437,2,31.74
11914,489,1,31.73
11206,483,2,31.73
20415,412,3,31.73
15465,491,1,31.73
18323,388,2,31.72
18959,337,3,31.72
11989,503,1,31.72
21787,469,1,31.72
13357,498,1,31.72
11640,504,1,31.72
573,258,3,31.72
4816,508,2,31.72
15409,491,1,31.72
11261,505,1,31.72
17156,419,2,31.71
4758,527,1,31.71
20910,472,1,31.69
20842,473,1,31.67
13208,498,1,31.67
23051,464,1,31.66
11895,503,2,31.66
9512,351,2,31.66
14075,488,2,31.66
11344,405,2,31.6
2606,522,1,31.6
6047,522,1,31.6
21015,472,1,31.6
8092,4,3,31.56
14077,495,1,31.54
18386,481,1,31.54
1809,538,1,31.54
11126,506,1,31.54
9286,511,1,31.54
13599,497,1,31.54
7216,518,1,31.54
12535,336,3,31.53
3610,515,2,31.53
10145,509,1,31.52
17009,318,2,31.52
8471,514,1,31.52
1436,540,1,31.52
17399,484,1,31.52
8267,515,1,31.52
8251,474,2,31.52
12475,501,1,31.52
4791,527,1,31.52
4810,527,1,31.52
16289,393,2,31.52
16361,488,1,31.52
1058,541,1,31.52
18892,480,1,31.52
8786,419,2,31.52
19414,478,1,31.51
1209,541,1,31.51
18711,475,2,31.51
8146,154,2,31.49
4793,527,1,31.48
15134,203,2,31.48
7043,519,1,31.48
16296,487,1,31.47
10466,283,2,31.45
9226,210,2,31.45
15888,286,2,31.44
18090,35,3,31.42
4380,528,1,31.4
4508,294,2,31.39
14921,229,2,31.37
16232,333,2,31.35
14672,493,1,31.35
15018,492,1,31.35
8343,514,1,31.35
10894,359,2,31.35
2476,253,2,31.35
10367,330,2,31.34
8489,338,2,31.34
9779,510,1,31.33
6116,522,1,31.33
23458,312,2,31.33
9466,508,1,31.33
17422,484,1,31.33
8919,512,1,31.33
16531,487,1,31.32
12251,334,2,31.32
594,529,1,31.32
12942,499,1,31.32
13727,497,1,31.32
18817,434,2,31.32
12905,499,1,31.32
1031,541,1,31.32
6621,514,1,31.32
10927,506,1,31.32
1005,541,1,31.32
7886,501,2,31.32
17143,370,2,31.32
20340,461,2,31.32
14788,343,2,31.32
20828,414,2,31.32
16802,486,1,31.32
22797,367,2,31.32
693,391,2,31.32
13489,371,2,31.32
4850,355,2,31.32
14537,494,1,31.32
13608,497,1,31.31
10871,506,1,31.31
17926,483,1,31.31
22615,466,1,31.31
3961,530,1,31.31
22163,73,2,31.29
5742,523,1,31.27
3231,527,2,31.27
21709,469,2,31.26
15401,423,2,31.26
8973,252,3,31.25
23225,284,3,31.25
11563,143,2,31.23
16687,227,3,31.17
15611,484,1,31.15
21856,94,2,31.15
721,543,1,31.13
14779,359,2,31.13
11441,505,1,31.12
13956,407,2,31.12
